Brnd_Name,Gnrc_Name,Tot_Mftr,Mftr_Name,Tot_Spndng_2020,Tot_Dsg_Unts_2020,Tot_Clms_2020,Tot_Benes_2020,Avg_Spnd_Per_Dsg_Unt_Wghtd_2020,Avg_Spnd_Per_Clm_2020,Avg_Spnd_Per_Bene_2020,Outlier_Flag_2020,Tot_Spndng_2021,Tot_Dsg_Unts_2021,Tot_Clms_2021,Tot_Benes_2021,Avg_Spnd_Per_Dsg_Unt_Wghtd_2021,Avg_Spnd_Per_Clm_2021,Avg_Spnd_Per_Bene_2021,Outlier_Flag_2021,Tot_Spndng_2022,Tot_Dsg_Unts_2022,Tot_Clms_2022,Tot_Benes_2022,Avg_Spnd_Per_Dsg_Unt_Wghtd_2022,Avg_Spnd_Per_Clm_2022,Avg_Spnd_Per_Bene_2022,Outlier_Flag_2022,Tot_Spndng_2023,Tot_Dsg_Unts_2023,Tot_Clms_2023,Tot_Benes_2023,Avg_Spnd_Per_Dsg_Unt_Wghtd_2023,Avg_Spnd_Per_Clm_2023,Avg_Spnd_Per_Bene_2023,Outlier_Flag_2023,Tot_Spndng_2024,Tot_Dsg_Unts_2024,Tot_Clms_2024,Tot_Benes_2024,Avg_Spnd_Per_Dsg_Unt_Wghtd_2024,Avg_Spnd_Per_Clm_2024,Avg_Spnd_Per_Bene_2024,Outlier_Flag_2024,Chg_Avg_Spnd_Per_Dsg_Unt_23_24,CAGR_Avg_Spnd_Per_Dsg_Unt_20_24
Pioglitazone HCl,Pioglitazone HCl,1,Sandoz,1090692.76,3560483,71933,29065,0.306041714,15.162620216,37.525985206,0,992885.4,3129152.5,60964,22133,0.3172267475,16.286421495,44.859955722,0,283284.82,867234,17313,6717,0.3262471914,16.362549529,42.174306982,0,55038.46,192764,3617,1232,0.2857469657,15.216604921,44.674074675,0,23007.06,93183,1619,561,0.2467445196,14.210660902,41.010802139,0,-0.136492949,-0.052418174
Pioglitazone HCl,Pioglitazone HCl,1,Rising Pharm,11521395.34,37354624.71,566391,212249,0.3084858935,20.341769802,54.282448162,0,17773167.1,57317453.86,819258,245669,0.3095611589,21.694224652,72.345990337,0,17832215.07,62833402,886688,271938,0.2833567275,20.111036881,65.574561371,0,20975660.64,67690466.5,969021,295582,0.3089073039,21.646239493,70.963930957,0,15109133.75,84646622.959,1227887,393493,0.1783116031,12.304987145,38.397465139,0,-0.422766633,-0.128061059
Pioglitazone HCl,Pioglitazone HCl,1,Ranbaxy/Sun Pha,14648.04,58627,1221,317,0.2506231827,11.996756757,46.208328076,0,11785.6,46930,988,289,0.2515233823,11.928744939,40.780622837,0,9833.82,38442,730,242,0.256367096,13.470986301,40.635619835,0,9735.19,29373,528,197,0.3311745671,18.437859848,49.417208122,0,3895,14034,252,99,0.276183242,15.456349206,39.343434343,0,-0.16604936,0.0245756273
Pioglitazone HCl,Pioglitazone HCl,1,Ranbaxy Pharmac,7223.81,29114,608,191,0.2481338381,11.881266447,37.820994764,0,5330.91,24943,473,156,0.214761056,11.270422833,34.1725,0,5261.65,22223,386,156,0.237584531,13.631217617,33.728525641,0,4038.55,15547,260,98,0.265170587,15.532884615,41.209693878,0,638.76,2670,43,20,0.2395860096,14.854883721,31.938,1,-0.096483466,-0.008725658
Pioglitazone HCl,Pioglitazone HCl,1,Quallent Pharma,,,,,,,,,,,,,,,,,,,,,,,,,29552.99,77500,859,858,0.3814636713,34.403946449,34.444044289,0,1429377.38,6576163,74055,24532,0.2173777906,19.301564783,58.265831567,0,-0.430148119,-0.430148119
Pioglitazone HCl,Pioglitazone HCl,1,Northstar Rx Ll,,,,,,,,,,,,,,,,,,,,,,,,,2509165.35,7796553,112926,47164,0.3216505507,22.219553956,53.200859766,0,2774917.9,14514924.5,213051,74307,0.1933508046,13.024664986,37.343963557,0,-0.398879299,-0.398879299
Pioglitazone HCl,Pioglitazone HCl,1,Major Pharmaceu,,,,,,,,,259.82,885,14,12,0.2941901066,18.558571429,21.651666667,1,853.98,2947,55,33,0.2896489599,15.526909091,25.878181818,0,1433.05,2403,49,32,0.6227378387,29.245918367,44.7828125,0,201.79,1320,24,19,0.1540792632,8.4079166667,10.620526316,1,-0.752577644,-0.193931327
Pioglitazone HCl,Pioglitazone HCl,1,Macleods Pharma,14989352.81,49994909.5,750400,285348,0.299466017,19.975150333,52.530078396,0,9298745.13,32548746.5,500852,208523,0.2856838973,18.565854045,44.593378812,0,8422581.08,27354930.5,406667,133213,0.3075559908,20.711247974,63.226419944,0,8829900.77,27431243,379734,137070,0.3231256392,23.252857974,64.418915664,0,5691023.36,30326455.484,408125,151200,0.1878711783,13.944314511,37.639043386,0,-0.418581643,-0.110024291
Pioglitazone HCl,Pioglitazone HCl,1,Chartwell Rx Ll,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134.76,776,12,,0.1804796767,11.23,,1,,
Pioglitazone HCl,Pioglitazone HCl,1,"Celltrion USA,",,,,,,,,,128945.88,853610,15167,7056,0.1510161652,8.5017393024,18.274642857,0,1047678.37,3820521,67694,27838,0.2736340742,15.476679913,37.634829011,0,1145175.58,3281353.5,59973,27383,0.3481540081,19.09485235,41.820676332,0,5708.31,23682,438,438,0.2388574131,13.032671233,13.032671233,0,-0.313931744,0.1651229643
Pioglitazone HCl,Pioglitazone HCl,1,Aurobindo Pharm,8044976.01,28095669,356903,150112,0.2856856982,22.541071412,53.593157176,0,9394082.33,35064258,466942,176211,0.2671362583,20.118306621,53.3115545,0,8576845.78,34916845,468891,173633,0.2449547776,18.291768833,49.396403794,0,14080911.42,46947740,608512,228298,0.299457529,23.139907545,61.677769494,0,10071787.52,58093273,726705,256575,0.1737825076,13.859526933,39.254750151,0,-0.419675611,-0.116860337
Pioglitazone HCl,Pioglitazone HCl,1,Accord Healthca,2545237.6,8715385.5,156239,68820,0.2897525663,16.290667503,36.983981401,0,1135806.77,4434027,77316,36248,0.255515353,14.690449196,31.334329342,0,3282084.35,21551332,299944,119855,0.1525592015,10.942323734,27.383791665,0,2472517.62,19124156.214,256637,96039,0.1299255923,9.6342991073,25.744932996,0,323096.7,3112984,44555,26087,0.1076365426,7.2516373022,12.385352858,0,-0.171552419,-0.219301919
Pioglitazone-Glimepiride,Pioglitazone HCl/Glimepiride,2,Overall,2032890.76,229863,3551,1055,8.8456549953,572.4840214,1926.910673,0,2053970.38,240888,3675,1074,8.5289946069,558.90350476,1912.4491434,0,1958206.19,235408,3442,1074,8.3428124399,568.9152208,1823.2832309,0,1932430.62,240941,3553,1132,8.041494091,543.88703068,1707.0941873,0,1203136.06,245589,3586,1209,4.9014438976,335.50921919,995.14976013,0,-0.390480943,-0.137223098
Pioglitazone-Glimepiride,Pioglitazone HCl/Glimepiride,1,Sandoz,9732.31,1170,33,,8.3182136752,294.91848485,,0,12665.87,1440,44,11,8.7957430556,287.86068182,1151.4427273,0,23096.73,2040,36,13,11.277796014,641.57583333,1776.6715385,1,22389.4,2280,39,13,9.9994262327,574.08717949,1722.2615385,1,9105.46,1140,24,,8.0321825397,379.39416667,,1,-0.196735657,-0.008709659
Pioglitazone-Glimepiride,Pioglitazone HCl/Glimepiride,1,Prasco Labs,2023158.45,228693,3518,1053,8.8506025688,575.08767766,1921.3280627,0,2041304.51,239448,3631,1067,8.5257621829,562.1879675,1913.1251265,0,1935109.46,233368,3406,1070,8.3117908871,568.14722842,1808.513514,0,1910041.22,238661,3514,1125,8.019764053,543.55185544,1697.8144178,0,1194030.6,244449,3562,1204,4.8803496451,335.21353172,991.71976744,0,-0.391459697,-0.13827335
Pioglitazone-Metformin,Pioglitazone HCl/Metformin HCl,4,Overall,11155412.21,8488351,63864,16577,1.320054429,174.67449909,672.94517766,0,8532712.63,7854019.5,57447,15422,1.0884699043,148.53190993,553.28184606,0,7062283.83,7002143,50311,13797,1.0087986372,140.37255928,511.87097412,0,7085378.43,6678296,47726,12971,1.061703322,148.45950698,546.24766248,0,4096588.34,6728507,48576,13130,0.6103451134,84.333587368,312.00215842,0,-0.425126492,-0.175395105
Pioglitazone-Metformin,Pioglitazone HCl/Metformin HCl,1,Sandoz,304939.46,258651,1969,1294,1.1796660777,154.87021838,235.65646059,0,24212.59,17760,177,66,1.3870318405,136.79429379,366.85742424,0,13012.2,12368,115,40,1.0541184779,113.14956522,325.305,0,10505.98,8040,71,27,1.3075788732,147.9715493,389.11037037,0,1064.77,2820,21,12,0.3937967564,50.703333333,88.730833333,1,-0.69883518,-0.239886824
Pioglitazone-Metformin,Pioglitazone HCl/Metformin HCl,1,Rising Pharm,1443816.93,1016075,8352,3219,1.4300889716,172.87080101,448.52964585,0,1012254.49,961669,7554,2439,1.0571360504,134.00244771,415.02849118,0,814373.61,840839,6669,2266,0.9692162654,122.11330184,359.38817741,0,919635.98,788654,6243,1988,1.1615485592,147.30674035,462.59355131,0,465101.11,757174,5873,1825,0.6138171074,79.193105738,254.84992329,0,-0.47155278,-0.190589223
Pioglitazone-Metformin,Pioglitazone HCl/Metformin HCl,1,Macleods Pharma,2290880.35,1788358,13812,6129,1.2876798362,165.86159499,373.77718225,0,1493610.32,1322755,10520,3495,1.1296365551,141.9781673,427.35631474,0,1112825.08,1016604,8072,2877,1.0948081375,137.86237364,386.80051442,0,1454875.39,1299147,9712,3580,1.1196085209,149.80183175,406.38977374,0,1455854,1960537,14457,4893,0.7421478589,100.70235872,297.53811568,0,-0.337136289,-0.128694138
Pioglitazone-Metformin,Pioglitazone HCl/Metformin HCl,1,Aurobindo Pharm,7115775.47,5425267,39731,12962,1.3151357015,179.09882636,548.97203132,0,6002635.23,5551835.5,39196,11461,1.0821115335,153.14407669,523.74445773,0,5122072.94,5132332,35455,10620,0.9965153025,144.46687181,482.30441996,0,4700361.08,4582455,31700,9533,1.0237485501,148.27637476,493.06210847,0,2174568.46,4007976,28225,8660,0.5422736945,77.04405527,251.104903,0,-0.470305775,-0.198668911
Pip Pen Needle,"Pen Needle, Diabetic",1,Overall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13331.3,101330,868,554,0.1315216101,15.358640553,24.063718412,0,,
Pip Pen Needle,"Pen Needle, Diabetic",1,Amity-Pip,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13331.3,101330,868,554,0.1315216101,15.358640553,24.063718412,0,,
Piperacillin-Tazobactam,Piperacillin Sodium/Tazobactam,17,Overall,10333361.94,7508716.955,52939,21647,2.6351621694,195.19375017,477.35769114,1,11124962.83,9110579.815,57880,20604,2.0805308161,192.2073744,539.94189623,0,12395107.63,7209755.196,60495,20253,3.1861959641,204.89474552,612.01341184,0,14109477.87,6582067.417,67248,22422,4.6052885117,209.81260216,629.26937249,1,13909058.03,6136088.771,72722,24467,4.0453466785,191.26341451,568.48236523,0,-0.1215867,0.1131074761
Piperacillin-Tazobactam,Piperacillin Sodium/Tazobactam,1,Xellia Pharmace,,,,,,,,,1961.63,162,11,,12.421701559,178.33,,1,87506.11,13757.3,593,307,6.5508187725,147.56510961,285.03618893,1,66277.5,7537,439,228,9.9340424426,150.9738041,290.69078947,0,3415.45,301,20,16,11.641784977,170.7725,213.465625,1,0.1719081174,-0.021382838
Piperacillin-Tazobactam,Piperacillin Sodium/Tazobactam,1,WG Critical Car,482429.62,731437.867,2195,975,1.5785068286,219.78570387,494.79961026,0,656756.86,1237742.797,3435,1332,2.0234028731,191.19559243,493.06070571,0,181926.89,241006.874,1544,687,2.2403567284,117.82829663,264.81352256,1,140864.91,65615.661,902,423,2.3063215053,156.16952328,333.01397163,1,368258.7,156445.377,2027,852,3.4314160792,181.67671436,432.22852113,0,0.4878307605,0.2142461335
Piperacillin-Tazobactam,Piperacillin Sodium/Tazobactam,1,Sandoz-Novaplus,209324.74,43178,890,391,5.7637227879,235.19633708,535.3573913,0,215561.79,26895.139,1013,443,8.4037204685,212.79544916,486.59546275,0,132037.58,13229.75,624,296,10.172016741,211.5986859,446.07290541,0,82223.02,6728.75,465,177,12.594165569,176.82369892,464.53683616,0,63386.55,9657.9,362,178,9.5209595139,175.10096685,356.10421348,0,-0.244018235,0.1336902416
Piperacillin-Tazobactam,Piperacillin Sodium/Tazobactam,1,Sandoz,890823.77,270451.98,4100,2097,4.6681369834,217.27409024,424.80866476,0,429918.08,97916.655,2335,1153,4.5446520392,184.11909208,372.86910668,0,244874.33,62431.286,1245,581,6.8695553233,196.68620884,421.4704475,0,277787.74,33322.402,1350,579,18.282807,205.7686963,479.77157168,0,233037.93,363426.212,1330,566,1.1177459317,175.21648872,411.72779152,0,-0.938863549,-0.300480418
Piperacillin-Tazobactam,Piperacillin Sodium/Tazobactam,1,Wockhardt USA L,2254268.27,1565777.822,9798,4086,2.707648655,230.07432843,551.70540137,0,2990850.02,1706993.299,13686,5217,2.745965783,218.53353938,573.28925053,0,2524929.11,769076.263,10508,4222,4.6178188877,240.28636372,598.04100189,0,2204370.48,543080.533,9512,3597,8.609314187,231.74626577,612.83582986,0,1675159.46,315481.668,8663,3397,8.026643962,193.36944015,493.12907271,0,-0.067679052,0.3121558544
Piperacillin-Tazobactam,Piperacillin Sodium/Tazobactam,1,Sagent Pharmace,97868.69,45856.5,763,410,7.5109045042,128.26826999,238.70412195,0,85836.08,70386.154,489,240,1.7944725873,175.53390593,357.65033333,0,89892.86,12953.953,575,246,10.415582884,156.3354087,365.41813008,0,187251.08,26443.513,1104,462,10.849579565,169.61148551,405.30536797,0,161565.17,165775.203,938,355,1.247861027,172.2443177,455.11315493,0,-0.88498531,-0.361562343
Piperacillin-Tazobactam,Piperacillin Sodium/Tazobactam,1,Provepharm Inc.,,,,,,,,,,,,,,,,,55043.95,57887.996,364,154,1.097516505,151.21964286,357.42824675,1,436967.36,566828.792,2834,987,1.0059795893,154.18749471,442.72275583,1,326732.12,451686.816,2408,929,1.4043174048,135.68609635,351.70303552,0,0.395970077,0.131167996
Piperacillin-Tazobactam,Piperacillin Sodium/Tazobactam,1,Hospira/Pfizer,545542.21,407051.233,3923,1698,2.2850027946,139.06250574,321.2851649,1,504169.25,441297.253,3235,1372,2.3150044256,155.84829985,367.47029883,0,545195.32,303489.762,3112,1333,3.0696572007,175.1912982,408.99873968,1,504016.18,111815.331,2742,1174,7.8485536898,183.81334063,429.31531516,1,439746.34,187983.208,2450,1169,7.2003246732,179.48830204,376.17308811,1,-0.082592162,0.3323438944
Piperacillin-Tazobactam,Piperacillin Sodium/Tazobactam,1,Fresenius-Premi,43132.71,34580,439,185,1.7625019279,98.252186788,233.14978378,1,44252.21,40100.279,632,248,2.8500040506,70.01931962,178.43633065,1,135546.96,47374.806,1228,509,3.063918772,110.38026059,266.30051081,1,168507.9,376378.381,1296,539,0.4989060683,130.02152778,312.63061224,1,131692.66,260069.181,969,316,0.6708216275,135.90573787,416.74892405,0,0.3445850233,-0.214548517
Piperacillin-Tazobactam,Piperacillin Sodium/Tazobactam,1,Fresenius-Novap,129636.39,92404.06,770,256,1.4029295899,168.35894805,506.39214844,1,45137.08,41598.538,296,128,1.0850640953,152.49013514,352.6334375,1,58416.62,5138.598,369,118,11.368201988,158.31062331,495.05610169,1,61158.53,2931.883,414,130,20.859812619,147.72591787,470.45023077,1,47063.21,78493.384,317,108,0.5995818705,148.46438486,435.77046296,1,-0.971256603,-0.191456939
Piperacillin-Tazobactam,Piperacillin Sodium/Tazobactam,1,Fresenius Kabi,439523.44,77128.37,2200,885,5.7785440883,199.78338182,496.63665537,0,1029844.18,705180.513,4678,1872,2.4118011698,220.14625481,550.13043803,0,2530698.11,1710461.895,9808,3540,1.7051049727,258.02386929,714.88647175,0,3777833.38,1664155.579,13714,4543,2.3571637017,275.47275631,831.57239269,0,3483463.35,1698587.71,13875,4650,2.21354094,251.06042162,749.13190323,0,-0.06093033,-0.21328527
Piperacillin-Tazobactam,Piperacillin Sodium/Tazobactam,1,Eugia US LLC,1868604.62,1722128.798,9619,4339,1.0837867031,194.26183803,430.65328878,0,1140572.32,864828.996,6113,2521,1.3587222294,186.58143628,452.42852836,0,1056855.91,344206.7,5141,2355,3.0844382118,205.57399533,448.77108705,0,1168305.73,293379.102,6626,2683,4.0528874379,176.32142016,435.44753261,0,811597.88,150886.747,6044,2793,5.1124921786,134.28158173,290.58284282,0,0.261444404,0.4737445415
Piperacillin-Tazobactam,Piperacillin Sodium/Tazobactam,1,"Civica, Inc.",,,,,,,,,4233.67,927,38,14,5.2295337136,111.41236842,302.405,0,9039.01,1586.5,116,34,5.6544086026,77.9225,265.85323529,0,2586.62,465,33,21,5.5912530903,78.382424242,123.17238095,0,6923.42,1295.5,72,23,5.3400549328,96.158611111,301.01826087,0,-0.044926987,0.0069956299
Piperacillin-Tazobactam,Piperacillin Sodium/Tazobactam,1,Bluepoint Labor,,,,,,,,,,,,,,,,,344695.34,45419,2328,1030,7.5761244166,148.06500859,334.6556699,0,714395.37,85413,4441,1941,8.480812874,160.86362756,368.05531685,1,666354.43,61531,4145,1903,10.934560772,160.76102051,350.15997373,1,0.2893293289,0.2013709391
Piperacillin-Tazobactam,Piperacillin Sodium/Tazobactam,1,Armas Pharmaceu,,,,,,,,,,,,,,,,,217991.08,13955,1255,536,15.599931004,173.69807171,406.69977612,0,485267.22,60073,2286,1238,8.676226985,212.27787402,391.97675283,0,340059.66,36755.667,1899,1009,9.3118430996,179.07301738,337.0264222,0,0.0732595074,-0.227396829
Piperacillin-Tazobactam,Piperacillin Sodium/Tazobactam,1,Apotex Corp,2752676.52,1667672.128,13116,4761,2.1154964521,209.87164684,578.17192187,0,3227709.55,2903438.481,16173,6020,1.1430505579,199.5739535,536.16437708,0,3329107.19,2687198.478,15980,6079,1.2328642077,208.32961139,547.64059714,0,3759551.01,2719183.245,18477,6823,1.3748356134,203.47193863,551.01143339,0,5144651.84,2196387.688,27133,10623,2.3622615561,189.60866251,484.29368728,1,0.7182138235,0.0279664015
Piperacillin-Tazobactam,Piperacillin Sodium/Tazobactam,1,Apollo/Provepha,619530.96,851050.197,5126,2139,3.4736516144,120.86050722,289.63579243,0,748160.11,973112.711,5746,2292,1.3688836131,130.20537939,326.42238656,0,851351.26,880581.035,5705,2310,1.389944919,149.22896757,368.550329,0,72113.84,18716.245,613,248,4.7764964167,117.64084829,290.7816129,1,5949.86,1324.51,70,41,5.6706499939,84.998,145.11853659,0,0.1871986283,0.1303466351
Piqray,Alpelisib,1,Overall,145606866.29,434714,8735,2330,359.99942574,16669.360766,62492.217292,0,124059404.14,338126,6905,1779,395.74424726,17966.60451,69735.471692,0,122245171.2,304940,6275,1615,434.55648038,19481.302183,75693.604458,0,138440780.52,323790,6641,1673,461.12276957,20846.375624,82750.018243,0,109761431.63,250511,5211,1177,475.56505164,21063.410407,93255.252022,0,0.0313198199,0.072079597
Piqray,Alpelisib,1,Novartis,145606866.29,434714,8735,2330,359.99942574,16669.360766,62492.217292,0,124059404.14,338126,6905,1779,395.74424726,17966.60451,69735.471692,0,122245171.2,304940,6275,1615,434.55648038,19481.302183,75693.604458,0,138440780.52,323790,6641,1673,461.12276957,20846.375624,82750.018243,0,109761431.63,250511,5211,1177,475.56505164,21063.410407,93255.252022,0,0.0313198199,0.072079597
Pirfenidone,Pirfenidone,9,Overall,,,,,,,,,,,,,,,,,125169958.16,3663316.993,20239,5307,42.907867696,6184.5920332,23585.822152,0,169409564.08,8180819.991,47590,7776,25.190480733,3559.7723068,21786.209372,0,127631126.48,9804999.995,57522,9121,16.168263447,2218.822824,13993.10673,1,-0.35815979,-0.38614864
Pirfenidone,Pirfenidone,1,Teva USA,,,,,,,,,,,,,,,,,16854297.19,638769,3860,1123,31.016695811,4366.3982358,15008.278887,0,8999511.69,822132,5364,1039,10.96731044,1677.7613143,8661.7051877,1,6233823.89,760518,5580,1037,8.3085214149,1117.1727401,6011.4020154,1,-0.242428537,-0.482435946
Pirfenidone,Pirfenidone,1,Sandoz,,,,,,,,,,,,,,,,,74488788.14,2043875.994,11215,3387,46.768511305,6641.8892679,21992.556286,0,31009270.15,1293885,6931,2041,29.648023852,4473.9965589,15193.174988,0,7222480.37,591369,2837,808,13.744067285,2545.8161332,8938.7133292,0,-0.536425518,-0.457898183
Pirfenidone,Pirfenidone,1,Novadoz Pharmac,,,,,,,,,,,,,,,,,2525804.27,124830,528,228,20.845471173,4783.7202083,11078.088904,0,383660.69,23928,125,85,18.864490309,3069.28552,4513.6551765,1,15287355.58,881783,5189,1373,22.191545383,2946.1082251,11134.27209,0,0.17636602,0.0317819248
Pirfenidone,Pirfenidone,1,Northstar Rx Ll,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,808493.56,73023,478,398,12.841011224,1691.4091213,2031.3908543,1,,
Pirfenidone,Pirfenidone,1,Laurus Labs Lim,,,,,,,,,,,,,,,,,1361028.45,36635,228,169,46.255914967,5969.4230263,8053.4227811,0,48487551.51,2626169,15709,3055,23.647687458,3086.609683,15871.538956,0,36020165.84,3098750,17980,3892,14.979938349,2003.3462647,9254.9244193,1,-0.36653686,-0.430922552
Pirfenidone,Pirfenidone,1,"Cipla USA, Inc.",,,,,,,,,,,,,,,,,9611447.27,276639.999,1506,716,43.907076171,6382.1031009,13423.809036,0,47934835.47,1576259.991,8449,1453,38.126256345,5673.4330063,32990.251528,0,34190404.36,1830376.995,9822,1945,24.479237844,3481.0022765,17578.614067,0,-0.357942788,-0.253324869
Pirfenidone,Pirfenidone,1,Camber Pharmace,,,,,,,,,,,,,,,,,,,,,,,,,1234067.81,100292,587,407,15.714162231,2102.3301704,3032.1076413,0,6781558.64,719911,4537,1203,12.33705942,1494.7230857,5637.205852,1,-0.214908231,-0.214908231
Pirfenidone,Pirfenidone,1,Amneal Pharmace,,,,,,,,,,,,,,,,,19876386.78,526702,2751,779,47.993764163,7225.1496838,25515.259024,0,25466603.76,1508208,8838,1660,20.430402816,2881.4894501,15341.327566,1,13925072.79,1343277,7655,1864,12.905314132,1819.0820105,7470.5326127,1,-0.368327965,-0.481448513
Pirfenidone,Pirfenidone,1,Alembic Pharmac,,,,,,,,,,,,,,,,,452206.06,15865,151,46,29.611754053,2994.7421192,9830.5665217,1,5894063,229946,1587,450,30.711679158,3713.9653434,13097.917778,0,7161771.45,505992,3444,1047,17.08759157,2079.4922909,6840.2783668,1,-0.443612592,-0.240359063
Piroxicam,Piroxicam,6,Overall,7275882.66,4237363.7,57215,19154,1.4267875831,127.16739771,379.86230866,0,6016014.5,3994961.06,55072,18009,1.3446585334,109.23907793,334.05599978,0,5877464.8,4076273.163,52065,16702,1.3165631851,112.88706041,351.90185607,0,7691584.84,4901571.046,54295,17658,1.4559031691,141.66285735,435.58641069,0,5606071.05,5045778.78,53621,18071,0.9589308611,104.54991608,310.22472746,0,-0.341349836,-0.094565594
Piroxicam,Piroxicam,1,Unichem Pharmac,9897.49,9521,200,157,1.086048259,49.48745,63.04133758,0,906990.89,445829.06,2512,1073,1.9752395744,361.06325239,845.28507922,0,528165.68,277747.054,1864,1078,1.8197328856,283.3506867,489.94961039,0,10170.1,11956,259,132,0.8725255309,39.266795367,77.046212121,0,2781.23,3300,70,26,0.8427651519,39.731857143,106.97038462,0,-0.034108319,-0.061434986
Piroxicam,Piroxicam,1,Teva USA,739918.21,645258,11066,4416,1.1696831441,66.864107175,167.55394248,0,246218.18,254043,4270,1684,0.9954148565,57.662337237,146.21032067,0,58246.1,55537,1231,589,1.0890992147,47.316084484,98.889813243,0,28184.9,26997,730,345,1.0746265775,38.609452055,81.695362319,0,18755.76,21651,529,245,0.9075114961,35.455122873,76.554122449,0,-0.155509909,-0.061474718
Piroxicam,Piroxicam,1,Strides Pharma,365385.84,357558,5703,2145,1.0335139184,64.06905839,170.34304895,0,799974.97,485995,4567,2170,1.6173371184,175.16421502,368.65205991,0,2637870.91,1525678.109,11809,4240,1.63165954,223.37800915,622.13936557,0,3874467.44,2179980.184,16146,5888,1.6614976201,239.96453859,658.02775815,0,3532333.03,2247125.18,16244,5711,1.4505522089,217.45463125,618.51392576,0,-0.126961007,0.0884394113
Piroxicam,Piroxicam,1,Nostrum Laborat,228624.42,189568,3455,2027,1.2237517237,66.17204631,112.78955106,0,660290.62,590825,11341,4008,1.1356400319,58.221551891,164.74316866,0,591860.18,537617,10228,3757,1.1174296402,57.866658193,157.53531541,0,257151.81,242317,4872,2576,1.0777828799,52.781570197,99.826013199,0,65000.62,69140,1659,1042,0.9481557554,39.180602773,62.380633397,0,-0.12027202,-0.061797486
Piroxicam,Piroxicam,1,"Micro Labs USA,",1517287.93,1338213.2,25495,8785,1.1460148213,59.513156697,172.71348093,0,1496664.15,1324194,24658,8990,1.1429548967,60.696899586,166.48099555,0,1978967.67,1611614,25343,9046,1.2304765956,78.08734838,218.76715344,0,3493080.85,2413930.862,31606,11497,1.4308009585,110.5195485,303.82541967,0,1975454.81,2694215.6,34821,12467,0.729608751,56.731708165,158.45470522,0,-0.490069708,-0.10674604
Piroxicam,Piroxicam,1,Greenstone LLC.,4414768.77,1697245.5,11296,3245,2.5790446434,390.8258472,1360.4834422,0,1905875.69,894075,7724,2717,2.1222368516,246.74724107,701.46326463,0,82354.26,68080,1590,775,1.215655831,51.795132075,106.26356129,0,28529.74,26390,682,299,1.0827084978,41.832463343,95.417190635,0,11745.6,10347,298,134,1.1352274,39.414765101,87.653731343,0,0.0485069641,-0.185472032
Pitavastatin Calcium,Pitavastatin Calcium,6,Overall,,,,,,,,,,,,,,,,,,,,,,,,,3074933.16,644743,9241,8529,4.7871885058,332.74896223,360.52680971,0,37018328.22,10605293.714,162946,49057,3.502250871,227.1815707,754.59828811,0,-0.268411748,-0.268411748
Pitavastatin Calcium,Pitavastatin Calcium,1,Zydus Pharmaceu,,,,,,,,,,,,,,,,,,,,,,,,,511015.08,116847,1402,1376,4.3733687944,364.49007133,371.37723837,0,5988799.82,2044708,29787,11323,2.9288965945,201.0541451,528.90575113,0,-0.330288221,-0.330288221
Pitavastatin Calcium,Pitavastatin Calcium,1,Upsher-Smith La,,,,,,,,,,,,,,,,,,,,,,,,,434233.57,92535,1396,1265,4.6928376797,311.0555659,343.26764427,0,4285207.81,1438109,21602,7488,2.9801747058,198.37088279,572.27668403,1,-0.364952528,-0.364952528
Pitavastatin Calcium,Pitavastatin Calcium,1,Teva Pharm,,,,,,,,,,,,,,,,,,,,,,,,,602825.49,126778,1963,1812,4.7578671995,307.0939837,332.68514901,0,12548062.89,3146858,50004,18561,3.9864181301,250.94118251,676.04454986,0,-0.162141783,-0.162141783
Pitavastatin Calcium,Pitavastatin Calcium,1,Mylan,,,,,,,,,,,,,,,,,,,,,,,,,1134191.74,223100,3348,3042,5.0825447975,338.76694743,372.84409599,0,8226063.92,2333212.714,38396,15499,3.5255706849,214.24273153,530.7480431,0,-0.306337509,-0.306337509
Pitavastatin Calcium,Pitavastatin Calcium,1,Camber Pharmace,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2071652.97,610389,8350,5088,3.3959776215,248.1021521,407.16449882,0,,
Pitavastatin Calcium,Pitavastatin Calcium,1,Aurobindo Pharm,,,,,,,,,,,,,,,,,,,,,,,,,392667.28,85483,1132,1094,4.5933668171,346.87922261,358.92804388,0,3898540.81,1032017,14807,6479,3.7817192025,263.29039036,601.71952616,0,-0.176699934,-0.176699934
Plaquenil,Hydroxychloroquine Sulfate,1,Overall,6019760.6,589826,6995,1930,10.205993971,860.58050036,3119.046943,0,6143405.36,604952,6735,1700,10.155194726,912.16115219,3613.7678588,0,5842370.52,537226,5945,1504,10.875070306,982.73684104,3884.554867,0,5999786.97,494259,5129,1340,12.138953403,1169.7771437,4477.4529627,0,5584908.06,481440,4964,1290,11.600423853,1125.0822039,4329.386093,0,-0.044363755,0.0325346568
